score,review
5,Game nya bagus
3,blm jalan udh ngebug
5,gamenya bagus
5,Game nya bagus
2,Bug benerin dulu tu
5,Gamenya bagus
1,login gagal mulu
1,Kok stuk di awal ya
5,JARINGAN SERING LOADING
5,Tinggal dibereskan doang servernya
5,Aku solo leveling
5,mantap gamenya
1,Macet di loading
5,Rizky Laros Bwi. bagus skali gem y pa lgi grfik y👍👍
1,Loadingnya lama
5,bagus bet pokoknya
5,sejauh ini masih ok 👍👍👍
5,bagussss banget cok🤩🤩🤩🤩
1,tak bisa masuk
5,Gem nya bagus
5,bagus dan asik
5,gamenya bagus
5,dapatin aku bintang 5 terus develover
5,Sedikit ada bug
5,Game nya bagus
1,Bug bertebaran dimana mana
1,Udah gk bisa berkata-kata 🤣🤣
5,Gamenya bagus
5,Game nya bagus
1,sinyal nya min
5,Game nya bagus
5,Game nya bagus
1,setelah scene awal kok cuma gelap doang yaa
1,Tolong lah NM kalo nge ban liat liat salah gak gua 🤬
5,Sudah ada perbaikan
1,masih banyak bugg
5,Wow keren gan!!!!!
5,gemesnya seru banget sampek² gk tidur mlm
1,GAME RUSAK KBNYAKAN BUFFERING TOLOL
2,aneh kalo malam sering muter2 gjls
5,game nya bagus
5,mantap game ny
2,Kagak bisa login
1,"Kukira asik, ternyata rugi maennya"
5,mantapp bang ditunggu banget
5,game nya bagus
5,game nya keren
5,game nya bagus
1,Banyak bug memeg fak netmarbel
5,Mantapp.. Bnyakin lgi giftnya..
1,Gamenya gak jalan
3,server kurang setabil
5,Akhirnya liris coyyy mantap
3,Loginnya lama
5,game nya keren
5,Sangat bagus sekali
1,Loadingnya lama
4,Jaringanny tolong diperbaiki
5,game nya keren
4,bagusss game nya
5,kerenn bikin melongoo
1,masih bnyak bug
5,mantap gemnya
1,Sumpah gacha nya jelek bnget pelit SSR gacha 60x cuma dapet sr doang
4,baru main nanti di ubah 😁
5,Gema paling seru
2,Ngebug woy aelah belom juga maen
4,suka bnyak muter nya
2,game nya bagus
5,seru banget game nya
5,game nya bagus
5,mantapp broo seneng nih gacha2 gni..
5,Sangat memuaskan
4,Buat saat ini okehlah
2,Masi banyak bug
5,mantap bg gamenya
5,"Akhirnya ditunggu"" rilis juga Gasabar main"
5,sangat baik aku suka
5,"DI HP NGEBUG PARAH, DI LAPTOP AMAN AMAN AJA KEK MANAA"
5,Lag terlalu parah
4,Hp gw gk kuat😭
5,Kocak analog error
5,bisa dimainkan di hp itel s23
5,Devlopernya baik jir
1,apus aja banyak amat bugnya
4,bagus lah menurutku
3,masi banyak bug
3,belum nemu asik nya dimana
5,Keren bnget yg ditunggu tunggu
5,bagus game nya
5,mantap persis kayak di anime
3,Terlalu berat :(
5,game yang bagus
5,game nya bagus
4,Lumayan ramah f2p
1,kebanyakan buffering gajelas
2,Suka keluar sendiri
5,Masih baru download
5,ini bagus sekali
2,"TUTORIAL TERLALU PANJANG, TERLALU 'DIPAKSA UNTUK MENGIKUTI TUTORIAL'"
5,Alurnya mohon diperpanjang sesuai novel aja
5,tingkatkan lagi!!!
4,Seru tpi sepi pemain
5,game ini sangat huntu
1,banyak bgt bug
1,WOY KENAPA AKUNKU HILANG!!!! KEMBALIKAN AKUNKU!!!!!
5,mantap neh game
5,Sangat Bagus Saya Sangat Suka!
1,Gk bisa login aneh
5,kasih gacha bagus
5,GAME YANG SANGAT LUAR BIASA
5,gamanya bagus
5,Bagus sih cuman kenapa harus di ps
3,Nge crash mulu
5,kereeenn parah gamenyaa
5,Sangat memuaskan
4,perbaikin bugnya
1,Gak bisa masuk
4,Maaf saya pensi cape bang pata2mulu🙏🙏
5,GG banget nih geme
1,Game nya bagus
1,belum siapa diluncurin apa gimana...?
5,keren saya suka!!!
2,Gbisa mainin di hp tah?
1,Game sampah ngebug trus
5,Game nya keren
1,gk bisa dimainin layarku cuman hitam
5,game nya bagus
1,Download doang gabisa dimainin
5,"Banyakin bansos , terutama koin nya😁"
5,game nya bagus
4,Ngestag ini kek mana iniiiii!!! Loading muluuu
5,"GAME BAGUSSSSSS, BISMILAH GACHA AUTO BAGUS"
1,gak bisa mabar
5,Knp sering keluar si 😡😡
5,seru dan menarek game cookk
5,Game nya bagus
5,game nya bagus 😎👍
4,game terbaik yg gw mainin
4,Masih ada bug
5,udah tamat baca manhwanya
5,game nya bagus
5,game nya bagus
5,Gem ya' seru. banget
5,game baik no kikir
5,game nya bagus
1,Gamenya suka cras
2,Kebanyakan loadi
3,Tak coba kasih 3 bintang dulu ya
1,"Dari kemarin,. Ga bisa di pencet apa apa"
1,Game rusak tolol
5,saya suka game nya
5,ok menunggu waktu 12 jam
5,Game nya keren
5,gamenyaa ga ngeboseninn
5,game nya bagus
1,Ga bisa login tolol
5,Akhirnya bisa main
4,Kok saya tidak bisa masuk dalam geme
5,maksih dev gua dikasih hoki
5,mantap jiwa mantap soul
5,Seru kali pun. awak sooor maennya. Cok lah Kelen cobak
1,gk bisa di buka
5,mantab gacha 30x udh dpt karakter SSR
1,Ngebag di loding terus cape bos
5,gamenyq baguss
4,"Atasi bugg,,membuat JD malas main"
1,Telalu bayak tutorial
1,Ga bisa login gini
3,Sering ngestuck ga jelas.
5,Gamenya bagus
1,gabisa bikin akun tolol
4,masih ada bug
5,Game sebagus ini edan
1,LOADING MULU ANJ BENERIN LAH KOCAK
5,menarik perhatian saya
5,hoki gacha jadi kasih bintang 5
1,Gak bisa masuk geme
5,bagus game yah
1,Habis misi selalu black scrien
3,Kok di karakternya di dalam tanah min
5,game baik gk kikir
5,karena ngasih aku hoki di gacha
5,"Pertahankan untuk bansos nya jangan pelit"" Hehe"
3,Bug benerin tolol
1,masih ngebug apalahhh dia apalah
5,"bagus, cuman kasih aku ssr dong"
5,hadiahnya kurang
5,Ntahlah mantap lah pokoknya 🗿🗿👍🏻
5,"Bos didinya mh euy herang urg mh ari ka babaturan urg mere senjata th tara kagok ssr tah menang nage lain hiji,eh ari ka didie mh hyang mng senjata ssr hini ge ya alloh hese na,gs ayna berewe hiji dei senjata ssr ka urg hyang aman mh!!!!!!"
5,nagih banget ini game 😘😘😘😘
1,apaansi tutorial nya lama bet
5,TAMPILAN NYA KURANG MENARIK
5,Bagus banget ril cuuuy
5,Game nya bagus
5,Game nya baguss
3,Ngebug di awal story game
5,gamenya bagus
5,gamenya bagus
5,gamenya bagus
5,Udah bagus banget
5,game gg bagus
5,Game nya bagus
5,sangat memuaskan😁😁
5,"THANKYOUUU, SAYA MENDAPATKAN HERO SSR"
5,sangat memuaskan
5,-di gacha aja susah dapet karakter 🤕
1,Suka loading2
5,Bagus game nya🌟✨️
5,Sangat memuaskan 😍😍😍😍
5,game terbaik yg pernah saya mainkan
5,Bagus Sesuai Expetasi 👍
3,Meninggikan lvl nya susah
1,Gak bisa di buka 😔
5,baguss bangett recomend
3,"suka muter"" gak jelas"
5,game nya bagus
1,Kok di suruh pke stik ps?
3,Masih byak bug
5,keren sekali
5,game bagus suka saya
5,no commet dah bagus bet😆
5,Gamenya bagus
1,Ama hapegua gabisa didonglot
5,gila gg banget game nya
1,"Di Tutorial udah stuck,"
4,gaca yg terlalu rendah
5,makasih dev mantapp
1,Ngestuck di tutorial pertama gk asik
5,bagus gamenya
5,intinya bagus
5,mantap euy banyak bansos
5,Mungkin yg kasih bintang satu sudah lelah
5,game nya bagus
1,Aneh game nya
5,mantab dh ga sbr nyoba
5,Kerenn mantap dah
1,"Entah apa, sering kali ngebag !"
1,Masih banyak bugg hadehhh
5,mantappp... kerennnn.. okeeee...
5,game yg menyenangkan
5,Gamenya bagus
5,idaman game yg dinanti
1,Kenapa tidam bisa d gerakin...
4,games udh baguss
5,Game yg Bagus
5,saya suka seru
3,Beru nya mna ni 😅
5,semoga ngak banyak loding
5,Game nya bagus
5,Game nya bagus
5,Game nya bagus
5,Game nya bagus👍
5,Game nya bagus
1,Server terputus mulu.
5,login Nya agak lama ya
1,PERBAIKI LAGI MASIK BNYK BUG DALAM PERMAINAN NYA SAYA SUDAH CAPE DENGAN BUG NGA GJ
5,Mantap jiwa gamenya
4,Masih mencoba cari kesenangan 🙏👍
4,Respon menghindar tidak sesuai harapan
5,Kok g bisa masuk permainan
5,sangat memuaskan
5,tingkatkan lagi!
1,Gak bisa dimainin.
1,Gimanaaaaa maennyaaaa oyyyyy ko setinga pc anjr
1,bugnya benerin woii
1,jelek kebanyakan loading 💩
5,sangat seru pkonya
5,mantap betul lah Netmarble
1,Jelek dan membosankan
5,bagus geme nya
4,msh ada bug
1,ngebug terus cog
5,rame gamenya
5,Bagus game nya
5,game nya bagus
5,game nya bagus
5,game nya bagus
5,game nya bagus 😁😁😁
1,Muter mulu game gajelas
5,mantap bro game baik
5,game baik hati
5,game nya bagus
5,kasih aku ssr lebih banyak xixixi
1,Jangn download gamenya ampas
5,masi ada bug
1,Tutorial g bisa dipencet
5,mantep hoki spinnya😁
1,Sering ngestuk gak jelas
5,game cukup bagus
5,WOI KOK BUFFER MULU INI ? UDAH SEMUA PATCH KE DOWNLOAD JUGA
3,"Anjir ngeframe parah, pake rog padahal"
5,game baik hati
5,Sukses game baik🥵💦💦
5,Akhirnya yg ku tunggu tunggu CIHUUUUYYYYY
1,analog nya ngebug iya?
3,Terlalu banyak tutorial
5,game baik 🥰<3
5,keren game nya
5,Game nya keren 👍
2,karna mu kof allstar tutup!
5,keren banget anjay
5,delay waktu d tekan
1,benerin dulu bugnya abang kuh 🔥🔥🔥🗣️🗣️🗣️🗣️🗣️❕❕❕💯💯💯💯
5,"KERENN BANGET, GA NYANGKA BAKAL SEKEREN INIIIIII!!!!"
1,DEVICE AMAN AMAN AJA TAPI PAS GAMEPLAY LOADING TRS TIBA TIBA
1,stuck di tutorial
3,"MASIH BANYAK BUG, MOHON DI PERBAIKI.."
1,Wkwkwk game tersampah tahun ini
4,"FC terus, apa hp gwnya ya"
5,akhirnya yang di tunggu tunggu 🔥🔥🔥
5,gacha wangi banget wkwkw
5,Bagus game nya
1,"Game kikir + Muter"" mulu babi"
2,tolong di perbaiki
5,gamenya bgs n GK bikin bosen
1,Banyak bug ngentod
1,Bug benerin tolol Njing lu bikin game gajelas
5,gak bisa berkata kata
1,TIDAK ADA TANGGAPAN
5,dapet ssr keren
3,ceberus nya nerf la darah 13k cuman 2 hati maati
5,"guud, walau hp saya kentang"
5,oke masih belum siap
1,Baru buka lang close lagi
5,Gamenya bagus
5,gila kern banget
1,stuck di tutorial
5,game ya bagus👍👍
5,Tinggal jaringan nya aja
5,gamenya bagus
3,Baru juga mau nyobain udh mantenance aja .. sue
5,Lodingnya lama bgt
5,Terimakasih Game Baik
5,bagus game nya
5,sangat rekomendasi game
1,Bgst GK ngomong kalo emang harus makek stik
2,stuck di tutorial
5,Lebih seru dari epep sama kikir impek
5,"Bagus min cuman butuh bansos:),tambahin min bansos nya"
5,seru main di pc
5,ini keren bet sumpah
3,MSI bnyk bug
5,game nya seru
5,Game nya seru bngt
5,Loadingnya di lobby mohon dikurangi ya min:v
5,game nya baik
2,Ngimana ga bisa jalanin nya hmm
1,Game belum jadi
5,game nya bagus
5,bagus. pake banget👍🏻👍🏻👍🏻
1,Gak bisa di mainin
5,bagus ini game👍👍
1,Rate gacha nya Cok kebiasaan netmarbele event nya kek sampah cok
2,Lah jadi item semua
5,keren sekali
5,keren sekali
5,yang penting gacha ku wangi mwehehe
1,sering kna bug
1,Black screen Mulu tiap kelarin chapter nya
5,keren gamenya
5,Langsung gas sih baru rilis
3,Gimana gerakin karakter nyaa
5,Gacha nya wangy wangy 3 kali dapet ssr
2,Terlalu berat
5,sangatlah keren
1,tidak bisa di buka
5,sungguh game terbaik
5,GAME NYA SERUU BANGETTT CUYYYYY
5,games nya bagus x
1,WOYYY NGELAG MULU!!!
5,"game seru,banyak bansos"
5,keren si ini
1,tidak bisa di gerakin
3,Hobi nge bug
3,"Guwa kasih bintang 3 karena dapat Alicia di Pity 68, dan lg rate on 😡"
5,semoga ada PVP nya
4,Stuck di tutorial cok
5,aku dapat ssr bagus
5,game favorit baru
1,"TERLALU SENSITIF JARINGAN..DIKIT"" LAG DIKIT"" LAG..PAYAH"
4,susah game nya
3,ga bisa dimaenin
5,geme ya bagus
5,Belum coba bintang lima aja dlu🤣🤣
5,Gamenya keren parah
5,game nya bagus 👍👍👍
1,Ga bisa masuk ajg
5,Lebih di perbaiki aja.
3,baru main udh bug
5,menurut saya gamenya Bagus🤫
5,game bagus bejir
5,bagus gamenya
5,bagus sekali
5,Kurang pvp aja lagi satu
2,banyak bug tolol
5,Game Nya Seru Banget!
5,Mantap akhirnya rilis global
2,Game burik bentar bentar stusck bentar bentar black scren
5,mantap hp gw meledak min
5,keren bnget ini
4,loading kadang eror GK jalan
1,Ngebug terus bikin males main
5,bagus bgt loh
1,Tutorial lama bener
5,Gamenya ramah f2p
3,Optimisasinya kurang
5,bagus sekali
5,Gilang Eka sering macet
5,Game murah bansos 👌👌
3,Tolong Hunternya ditambahkan
1,Kendala jaringan
1,Kebanyakan lodingnya
5,gem nyah seru
3,Kelamaan tutorial nya
5,Login suka susah
1,NGESTUCK DI TUTORIAL GAK BISA DI GERAKIN JOYSTICK NYA
5,Bagus game nya
5,Gamenya seru
5,Mantab aplikasi nya
3,Baru mau main ud hang
5,niceee mantap vrohh
1,Apa apa loading 🫨
1,Loading dimana2 dasar payah
4,bagus sekali
2,Mi layar delay
1,"Lag nya woy sebelum rilis global aman"" Aja dah"
5,bagus sekali
5,game yang seru
5,Download sebelum berbayar Aku pertama ngasih ulasan
5,Mirip kayak anime nya
5,seruuuu gamenya
5,game yg bagus
1,"Satu kata aja dari gw ""game ampas""."
1,Yaelah banyak bug
5,game yang seru
3,masih suka ngelag
5,Guwe udah pernah nonton nih
5,Game terbaik!!!!
5,Belum bisa mainkah?
1,Game burik 8 bit bikin mata jdi kanker
5,game yg sangat bagus
5,bagus banget jos
5,Kasih b5. Semoga gachanya wangi 😁
5,"Keren, gacha pertama lansung dapet Cha be in"
5,Gokil nih game
5,Yee duluan download server indo😙😙
5,mantapp seruu banget
5,gg langsung dapet Charlotte
5,Gg gamenya asik bangrt!!!!
1,Ga bisa di gerakin kocak
1,Gemm apa ini g bisa di loginin
5,Game nya seru sumpah
5,aku senang main game ini
1,BUG nya banyak
5,biar bintang yng berbicara ...
5,"IHHH GANTENGNYOOO!!! 😱😱😱😱😱😎😎😎😎, GAME FAFORITKUUU!! 🥺🥺😱"
5,Gacor 10x spin dpt 4SSR terima kasih muntun
5,buat fitur mabarlah
5,mantap udh itu aja
1,Bentar sekali 3 menit
5,seru game nya
5,mantap pokok gx bisa berkata²
5,dimaksimalkan lagi ya
5,Seru banget game ny
5,Game paling Keren
5,Game yang gw tunggu tunggu🥳
1,B 1 dulu. Banyak bug.
1,Tolol bikin game g niat
5,banyak bug cok aelah
4,Ko ga bisa masuk yaa
5,Bagus gamenya
5,Gamenya bagus
3,Kenapa kode eror mulu
2,Akuu belum bisa gerakkk helpp 😭
1,Sampah banget fitur gacha nya.
5,gg brutal suka bgt
4,Ini cukup bagus
1,Akun hilang padahal udah di kait kan
5,asli gamenya seruuu
3,Parah lag nya
1,Masih banyak bugnha
3,Kapan versi android?
4,Game nya bagus
5,Sangat good wkwk
5,game saat kau kaya kau adalah raja
1,BUG WOEE PAS BAGIAN TUTORIAL DI JOYSTICK NYA GABISA DI GERAKIN
1,Gabisa gerakin anlog woy
1,Ngebug aahh... Gak seru
1,bintang 1 dulu soal nya GK bisa masuk
5,game nya seru
2,Ga bs masuk ke game
5,Gamenya seru
5,Bagus banget aku suka👍👍
5,"KERENNN EOIII, AKU PENIKMAT SOLO LEVELING"
1,"Loading"" mulu gajelas"
5,sebenernya gw adalah wujud asli SUNG-JINWOO
1,Ampas sering stuck
2,Kmpulin goldnya susah
5,Sangat good polll
5,karna belum main
5,GG sih nih game
2,jaringan jelek
2,kebanyakan tutorial
5,mantapp gamenya
1,"Gacha ampas, paling redup kaya 7 knight pertama kalo kaya gini"
1,Ga jalan sama sekali
5,epep lebih bagus 🗿
5,Ini dia game yg gua tunggu
5,keren banget coyy
1,ngestuck di awal
2,kebanyakan muterr!!!
5,sangat seru sakali
4,Sudah mulai membaik
5,makasi baru main dapet ssr
1,Mau masuk aja eror mulu
1,Ko di Vivo v 15 gak bisa di buka
3,ISI NYA BUG !!!!
5,perbaikan lagi
5,"Gacha gw bagus jadi gw kasih bintang 5, GACOR KANG"
3,"Monsternya trlalu OP, wajib paytowin"
5,buggg laggg perlu peebaikN
5,SERU BANGET DAN RINGAN DIMAINKAN
5,game nya seru
5,gak sabar mau main
1,UI di pencet GK respon
5,bagus kLo hoki
5,bagus game ny
5,gamenya mantap euyy
5,Bagus gamenya
5,ok baru coba bagus
5,tp masih ada lagi nya
1,Parah loading nya
1,Kenapa stuck di tombol L
3,Butuh ruang yg banyak
1,Ga bisa dibuka apk nya
5,Kok gk bisa dibuka?
3,Tutorialnya lama :|
4,.. sering lah terus
5,gamenya seruu
1,game sering stak
1,Tidak bisa di mainkan.
5,Mantap Menyala abangkuh🔥🔥🔥🔥tetap ilmu padi🌾🌾🌾
1,Stuck di tutorial
5,Game nya bagus
5,Stack di analog
5,wah matap. storynya sesuai
5,Kbnyakan Loding Bagi player Android
5,Game nya seru
1,"Ngebug,,diem terus"
5,Game nya bgus bnget
5,Game nya seru
1,Bug GK bisa gerank ajim
5,Sudah rilis di Indonesia
1,Game busuk ini mah
5,gg tapi agak aneh
5,sangat memanjakan mata
1,Stak di tutorial analog L
1,Kebanyakan tutorial
5,Semoga menjadi game baik
5,keren pokoknya
1,ngebosenin gamenya
5,Jokowi Said:Gamenya Bagus Sekali😁👍
1,Ajg 3 GB Cok klw mau masuk su
5,gak tau deh mau omong apa yang penting seru
1,Ga bisa masuk gakjelas
1,Game tolol sepanjang masa
5,mantep hd banget
1,Ga bisa pecet analog?
5,Grafik Memuaskan
1,Tidak bisa di gerakinn
1,Server nya kentang
5,kasih banyak hadiah
2,Game tidak jelas
1,Dikit dikit loading
5,KERENNNNNNNNN SANGAT MEMUKAU 🥰🥰🥰🥰
1,Masi ngestuck di tabel unduhan
5,Sangat menghibur
5,gg game ny aku suka
5,BUG tiket ilang sehabis di claim
5,Setelah updet mlah hitam semua
5,Akhirnya liris juga
1,Kasih bintang 1 dulu soalnya baru donlod
5,bagus banget cok
5,SCAM BETA DOANG DEVELOPER GK SIAP RILIS MOBILE🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
5,gamenya seru
5,"seru, buat yg hape kentang GK cocok"
5,Game nya bagus
5,SETELAH RILIS BAGUS BANGET!!!!
5,Game yang atraktif
5,banyakin event untuk F2P
5,gg banget co gamenya
5,mantap gamenya
4,semoga lebih bagus lagi
5,keren kata mamaku
1,Pasmasuk game ngbuk
3,Tutorialnya kelamaan
5,gamenya seru
1,Sering ngebug sendiri
5,keren bed kacau
3,Game tiba tiba ngestak
5,ngapa jadi turun nih rating co? udh pensi kaget liat ini
5,game nya bagus
5,Nice dah pokoknya
5,Lumayan dpt spill cerita
1,dari siang gak masuk.
5,gamenya keren
5,gamenya keren
1,Jaringan server busuk
1,gabisa di buka
1,Masih ngebug truss
5,BAGUSS MESKI CERITA YG DI GME TIDK MIRIP TERLALU MELESET SM YG DI KOMIK
4,gg tambahin Hero ssr nya donk
5,Belum tau tApi gas aja
5,"Yang ditunggu tunggu, yeaayy"
5,game yg sngt seruuu
5,mantap saya suka
5,Game nya bagus
1,Netmarble babi banyakan tutor
5,SANGAT KEREN MANTAPP BETULL
2,Kebanyakan tutorial
4,coba bos mantap
5,Gem nya baguus
1,gabisa dimaininn plerrrrr
2,kok g bisa gerak?
1,Ngestuck di awal game
5,bagus bgt jir
5,bagus banget brok
1,G bisa download data
5,manjiiwwww gilaaa seruuu parahhhhh
1,"Parah, ngabisin quota doang loding mulu"
3,Kebanyakan tutorial
1,Stu ck di tutorial game
5,terbaik lah bg
5,game nya bagus
5,mantap game'nya
5,Tutorial kelamaan
1,Kebanyakan tutorial
5,Bagus gema nya
1,Cara maenin nya gmn bngst
5,Sejauh ini masih ok
5,aa sangat sukaa
3,Kebanyakan tutorial
1,Apa ini ko di guee egak bisa jalan
5,Jadikanlah yang terbaik
5,rame bngett cokkk mantap
5,Kasih bansos lagi lah dev woi
1,Bug ga jelas
1,Game ampas leg Mulu su. Dikit dikit bapring kaya nonton bokep
2,Kelamaan tutorialnya
5,"Seru, cuma agak ngelag aja"
3,Stuck di tutorial
5,Ok menunggu waktu 12 jam
5,udh ditungguin dri kemaren2
5,Pertama kali gacha langsung dikasih cha haein
5,Game baik hati
5,Habis updet susah bukakx
1,Woi gua ngak bisa gerakin stocknya anjer
1,Game kikir ke 2
1,Stuck di tutorial payah
3,Kebanyakan tutorial
1,Updatean terbaru 12september 2024 eror
5,gg mantap memanjakan mata bgt
5,Pertama dapat apa min
1,Loading nya minta ampunn
5,terutama kasih
3,Stuck di tutorial
1,ora bisa main kie
5,Telat kasih rating
5,Game nya seru
5,langsung dapat SSR wowwww
5,keren sekali
5,game yang saya tunggu tunggu
5,waduh paketku abis
5,Game nya seru
2,Di moblie kok gk bisa di gerakin
5,perbanyak eventnya
5,Rate nya jelak
4,gamenya mantabs
1,KAGA BISA DIPENCEEETTTT STICK TUTORIALNYA WAAAKKK
5,Game nya HD
5,bukan game kikir guys
5,aku suka aku suka
1,Anj*Ng game sih ngebug Mulu
5,Akhirnya rilis juga
1,Stuck di tutorial
5,Baru download mlh maintained
5,GG aku dapat SSR caracter
1,Servernya jelek
5,Yang di tunggu akhirnya rilis.
2,Game taek cok loading2 teros babi
5,Bug nya jengkelin
5,Akhirnya rilis juga
5,mahal top punya
1,Baru rilis malah Maintenance
5,Akhirnya rilis juga
3,MASIH BANYAK BUG NYA NJINKKKK
1,Kok gua Engak bisa mencet apa apa anjir??
1,bnyk bug ngentod
5,sangat seru saya kesini gara gara channel. neri Arise Okiro
1,Loading aja terus
4,semoga aman terus
1,banyak bug ngtd
3,Kasih 3 bintang dulu
5,kasih kesempatan dengan chance gacha yg besar
5,mantapp game nya
1,Dikit dikit update
2,Skip dulu hp kentang:v
5,bnyk bug nyaaa
5,MANTAPP -NGELAG REALODING
1,Gabisa di mainin
1,Game kikir 70x gacha kaga dapet ssr samsek
5,Jaringan nya lemod
3,Agak membaik
1,gk bisa di buka
1,game pemain jadi budk
5,Rozaki Reza Pahlevi sedikit lag
5,mantap dapat SSR
2,Sering kali ngebug
1,Stack di awal
5,keren bngt si
5,manhwa favorit pokoke
1,Gak suka gelayy
1,"Buru"" dipublish ni game"
5,seru bet baru mulai dpt ssr😘
5,manteppo bgtttt KY di manhwa nyaaa😍😍
1,Sering ngelag bahkan crush
5,KEREN BANGET BIKIN KETAGIHAN
1,Bug banyak min
5,Bagus sekali
5,game nya bagus
1,mau login aja harus gacha
5,sejauh ini mantab
5,rate gacha di permudah lagi
5,sangat memukau
3,boootingnya lama
5,Semoga makin tidak membosankan
3,Urus bug nya lahh
5,akhirnya stlh berabad abad ku menunggu rilis jga
1,Gak bisa digerakin
3,Lama tutornya anjg
5,bansos nya banyakk
5,Sudah waktunya menjadi Sing Jo Woo
5,game burik gada pintu
5,Akhirnya yg di tunggu tunggu
5,Komen di hari pertama
5,bagus jo debat 💪
4,Kasi gahca yang wanggy dong
5,masi leg kalau masuk beranda
1,Gk usah dikasih waktu kalo war anj
5,mantapnya euy
5,Game baik ( ngasih bansos Mulu njir )
5,saya sangat suka
5,masih permulaan
5,Udh Tamat broo ama gw
5,mantap first gacha dua merah
1,5 GB kuota habis
5,game nya gacor
5,Main lah mainkan😁
1,Aduhh Gua Ngebug Total Di Loby Gda Tombol
5,Gokil grafisnya
5,baguss sekali
2,Panas banget ke hp 😂
1,Kok gak bisa di jalanin
5,Alamak Render mulu wak
5,game nya seru
3,Ngebug ga mau jalan
1,Game pelit gaada yang tobrut
5,Gamenya seru bgnt
3,BUG SEGERA DI BAIKIN PLISS
