instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_new,weekday_new,weathersit_new
13050,2012-07-02,3,1,7,22,0,1,1,1,30,33,51,11,19,169,188,Autumn,Monday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13051,2012-07-02,3,1,7,23,0,1,1,1,30,33,51,7,12,90,102,Autumn,Monday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13052,2012-07-03,3,1,7,0,0,2,1,1,30,33,54,0,9,44,53,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13053,2012-07-03,3,1,7,1,0,2,1,1,30,33,58,0,5,9,14,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13054,2012-07-03,3,1,7,2,0,2,1,1,30,33,58,0,2,8,10,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13055,2012-07-03,3,1,7,3,0,2,1,1,29,33,65,9,0,2,2,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13056,2012-07-03,3,1,7,4,0,2,1,1,28,32,65,7,0,6,6,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13057,2012-07-03,3,1,7,5,0,2,1,1,29,33,61,0,2,33,35,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13058,2012-07-03,3,1,7,6,0,2,1,1,29,33,65,9,5,149,154,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13059,2012-07-03,3,1,7,7,0,2,1,1,30,34,58,0,21,462,483,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13060,2012-07-03,3,1,7,8,0,2,1,1,30,34,62,6,42,604,646,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13061,2012-07-03,3,1,7,9,0,2,1,1,33,37,49,11,46,226,272,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13062,2012-07-03,3,1,7,10,0,2,1,1,34,37,43,15,56,153,209,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13063,2012-07-03,3,1,7,11,0,2,1,1,35,38,34,13,66,151,217,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13064,2012-07-03,3,1,7,12,0,2,1,1,36,38,28,13,74,198,272,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13065,2012-07-03,3,1,7,13,0,2,1,1,37,39,25,9,80,203,283,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13066,2012-07-03,3,1,7,14,0,2,1,1,37,39,25,13,69,241,310,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13067,2012-07-03,3,1,7,15,0,2,1,2,37,39,24,0,71,330,401,Autumn,Tuesday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13068,2012-07-03,3,1,7,16,0,2,1,2,37,39,24,13,90,437,527,Autumn,Tuesday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13069,2012-07-03,3,1,7,17,0,2,1,2,35,37,30,11,102,620,722,Autumn,Tuesday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13070,2012-07-03,3,1,7,18,0,2,1,2,35,37,30,0,85,542,627,Autumn,Tuesday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13071,2012-07-03,3,1,7,19,0,2,1,2,34,37,36,9,66,431,497,Autumn,Tuesday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13072,2012-07-03,3,1,7,20,0,2,1,3,31,35,55,33,80,296,376,Autumn,Tuesday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13073,2012-07-03,3,1,7,21,0,2,1,2,29,33,70,19,36,160,196,Autumn,Tuesday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13074,2012-07-03,3,1,7,22,0,2,1,1,28,32,79,13,26,151,177,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13075,2012-07-03,3,1,7,23,0,2,1,1,27,30,83,0,19,152,171,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13076,2012-07-04,3,1,7,0,1,3,0,1,28,32,79,6,19,140,159,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13077,2012-07-04,3,1,7,1,1,3,0,1,28,32,74,0,27,96,123,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13078,2012-07-04,3,1,7,2,1,3,0,1,27,30,83,9,27,66,93,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13079,2012-07-04,3,1,7,3,1,3,0,1,28,32,74,13,9,23,32,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13080,2012-07-04,3,1,7,4,1,3,0,1,28,32,69,17,5,11,16,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13081,2012-07-04,3,1,7,5,1,3,0,1,27,31,69,0,5,14,19,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13082,2012-07-04,3,1,7,6,1,3,0,1,27,31,69,0,9,23,32,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13083,2012-07-04,3,1,7,7,1,3,0,1,28,32,65,0,10,62,72,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13084,2012-07-04,3,1,7,8,1,3,0,1,29,33,61,7,43,110,153,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13085,2012-07-04,3,1,7,9,1,3,0,1,31,35,52,0,90,203,293,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13086,2012-07-04,3,1,7,10,1,3,0,1,33,36,46,0,143,304,447,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13087,2012-07-04,3,1,7,11,1,3,0,1,34,38,46,9,164,321,485,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13088,2012-07-04,3,1,7,12,1,3,0,1,35,39,41,15,164,330,494,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13089,2012-07-04,3,1,7,13,1,3,0,1,37,41,35,0,177,322,499,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13090,2012-07-04,3,1,7,14,1,3,0,1,37,41,37,11,190,357,547,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13091,2012-07-04,3,1,7,15,1,3,0,1,38,42,35,20,155,299,454,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13092,2012-07-04,3,1,7,16,1,3,0,1,38,42,35,17,163,226,389,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13093,2012-07-04,3,1,7,17,1,3,0,1,38,42,35,20,161,253,414,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13094,2012-07-04,3,1,7,18,1,3,0,1,37,42,42,13,159,271,430,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13095,2012-07-04,3,1,7,19,1,3,0,1,35,40,47,15,177,255,432,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13096,2012-07-04,3,1,7,20,1,3,0,1,35,40,47,15,237,314,551,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13097,2012-07-04,3,1,7,21,1,3,0,1,34,40,53,9,222,362,584,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13098,2012-07-04,3,1,7,22,1,3,0,1,34,39,56,15,175,327,502,Autumn,Wednesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13099,2012-07-04,3,1,7,23,1,3,0,2,32,35,43,6,31,152,183,Autumn,Wednesday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13100,2012-07-05,3,1,7,0,0,4,1,1,30,33,51,7,17,71,88,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13101,2012-07-05,3,1,7,1,0,4,1,1,30,33,51,19,6,24,30,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13102,2012-07-05,3,1,7,2,0,4,1,1,30,33,51,0,4,14,18,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13103,2012-07-05,3,1,7,3,0,4,1,1,30,33,54,13,2,5,7,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13104,2012-07-05,3,1,7,4,0,4,1,1,30,33,58,0,0,7,7,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13105,2012-07-05,3,1,7,5,0,4,1,1,30,34,62,0,1,28,29,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13106,2012-07-05,3,1,7,6,0,4,1,1,30,33,58,0,3,130,133,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13107,2012-07-05,3,1,7,7,0,4,1,1,31,35,55,0,27,316,343,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13108,2012-07-05,3,1,7,8,0,4,1,1,33,37,49,9,36,514,550,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13109,2012-07-05,3,1,7,9,0,4,1,1,34,39,49,20,47,246,293,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13110,2012-07-05,3,1,7,10,0,4,1,1,35,39,44,24,69,117,186,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13111,2012-07-05,3,1,7,11,0,4,1,1,37,41,35,20,107,137,244,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13112,2012-07-05,3,1,7,12,0,4,1,1,37,41,35,24,88,188,276,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13113,2012-07-05,3,1,7,13,0,4,1,1,38,42,33,15,129,181,310,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13114,2012-07-05,3,1,7,14,0,4,1,1,38,42,33,22,87,154,241,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13115,2012-07-05,3,1,7,15,0,4,1,1,38,42,33,24,71,183,254,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13116,2012-07-05,3,1,7,16,0,4,1,1,38,42,33,17,109,324,433,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13117,2012-07-05,3,1,7,17,0,4,1,1,38,42,35,11,114,575,689,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13118,2012-07-05,3,1,7,18,0,4,1,2,37,42,39,22,96,511,607,Autumn,Thursday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13119,2012-07-05,3,1,7,19,0,4,1,2,36,40,39,17,128,375,503,Autumn,Thursday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13120,2012-07-05,3,1,7,20,0,4,1,2,35,39,41,15,78,243,321,Autumn,Thursday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13121,2012-07-05,3,1,7,21,0,4,1,1,34,39,47,13,91,232,323,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13122,2012-07-05,3,1,7,22,0,4,1,1,34,40,59,9,63,162,225,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13123,2012-07-05,3,1,7,23,0,4,1,1,33,38,55,11,32,99,131,Autumn,Thursday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13124,2012-07-06,3,1,7,0,0,5,1,1,32,37,62,9,39,63,102,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13125,2012-07-06,3,1,7,1,0,5,1,1,32,36,55,15,7,22,29,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13126,2012-07-06,3,1,7,2,0,5,1,1,31,36,62,9,4,13,17,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13127,2012-07-06,3,1,7,3,0,5,1,2,30,35,70,13,1,6,7,Autumn,Friday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13128,2012-07-06,3,1,7,4,0,5,1,1,30,35,66,15,2,4,6,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13129,2012-07-06,3,1,7,5,0,5,1,1,30,35,66,13,4,31,35,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13130,2012-07-06,3,1,7,6,0,5,1,1,30,35,66,13,4,127,131,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13131,2012-07-06,3,1,7,7,0,5,1,1,32,35,46,9,20,333,353,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13132,2012-07-06,3,1,7,8,0,5,1,1,33,36,41,11,28,557,585,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13133,2012-07-06,3,1,7,9,0,5,1,1,34,36,36,9,55,249,304,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13134,2012-07-06,3,1,7,10,0,5,1,1,35,37,30,0,80,130,210,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13135,2012-07-06,3,1,7,11,0,5,1,1,34,36,32,6,92,141,233,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13136,2012-07-06,3,1,7,12,0,5,1,1,36,38,28,7,111,220,331,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13137,2012-07-06,3,1,7,13,0,5,1,1,37,39,27,7,99,194,293,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13138,2012-07-06,3,1,7,14,0,5,1,1,37,40,31,11,91,184,275,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13139,2012-07-06,3,1,7,15,0,5,1,1,38,41,29,13,79,206,285,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13140,2012-07-06,3,1,7,16,0,5,1,1,38,41,29,7,69,300,369,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13141,2012-07-06,3,1,7,17,0,5,1,1,38,41,29,0,90,486,576,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13142,2012-07-06,3,1,7,18,0,5,1,1,37,40,33,17,106,454,560,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13143,2012-07-06,3,1,7,19,0,5,1,1,36,39,35,15,112,306,418,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13144,2012-07-06,3,1,7,20,0,5,1,1,35,39,39,7,91,245,336,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13145,2012-07-06,3,1,7,21,0,5,1,1,34,39,52,9,77,223,300,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13146,2012-07-06,3,1,7,22,0,5,1,1,33,38,55,13,78,210,288,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13147,2012-07-06,3,1,7,23,0,5,1,1,33,39,63,7,27,137,164,Autumn,Friday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13148,2012-07-07,3,1,7,0,0,6,0,1,32,38,66,9,35,115,150,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13149,2012-07-07,3,1,7,1,0,6,0,1,31,36,70,11,16,55,71,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13150,2012-07-07,3,1,7,2,0,6,0,1,31,37,72,11,11,47,58,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13151,2012-07-07,3,1,7,3,0,6,0,1,30,36,74,9,12,19,31,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13152,2012-07-07,3,1,7,4,0,6,0,1,30,36,74,11,3,13,16,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13153,2012-07-07,3,1,7,5,0,6,0,1,30,36,74,13,2,12,14,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13154,2012-07-07,3,1,7,6,0,6,0,1,30,36,74,7,4,27,31,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13155,2012-07-07,3,1,7,7,0,6,0,1,32,38,66,7,8,63,71,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13156,2012-07-07,3,1,7,8,0,6,0,1,34,42,63,13,32,120,152,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13157,2012-07-07,3,1,7,9,0,6,0,1,34,42,59,11,69,187,256,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13158,2012-07-07,3,1,7,10,0,6,0,1,38,43,37,15,100,225,325,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13159,2012-07-07,3,1,7,11,0,6,0,1,39,44,38,13,122,245,367,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13160,2012-07-07,3,1,7,12,0,6,0,1,39,43,31,24,124,218,342,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13161,2012-07-07,3,1,7,13,0,6,0,2,39,43,31,17,116,244,360,Autumn,Saturday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13162,2012-07-07,3,1,7,14,0,6,0,2,39,43,30,9,105,203,308,Autumn,Saturday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13163,2012-07-07,3,1,7,15,0,6,0,1,39,42,26,0,113,193,306,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13164,2012-07-07,3,1,7,16,0,6,0,1,41,43,19,11,102,192,294,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13165,2012-07-07,3,1,7,17,0,6,0,1,39,42,26,9,103,176,279,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13166,2012-07-07,3,1,7,18,0,6,0,1,39,42,29,6,83,194,277,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13167,2012-07-07,3,1,7,19,0,6,0,1,38,42,33,9,68,219,287,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13168,2012-07-07,3,1,7,20,0,6,0,1,37,41,37,11,79,197,276,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13169,2012-07-07,3,1,7,21,0,6,0,1,36,39,37,13,51,150,201,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13170,2012-07-07,3,1,7,22,0,6,0,1,34,42,59,13,56,164,220,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13171,2012-07-07,3,1,7,23,0,6,0,1,34,41,56,11,34,114,148,Autumn,Saturday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13172,2012-07-08,3,1,7,0,0,0,0,1,34,39,56,9,22,125,147,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13173,2012-07-08,3,1,7,1,0,0,0,1,34,39,56,7,25,99,124,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13174,2012-07-08,3,1,7,2,0,0,0,1,34,39,52,7,11,59,70,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13175,2012-07-08,3,1,7,3,0,0,0,1,33,39,59,7,1,34,35,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13176,2012-07-08,3,1,7,4,0,0,0,1,32,38,66,7,2,11,13,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13177,2012-07-08,3,1,7,5,0,0,0,1,32,37,62,0,1,5,6,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13178,2012-07-08,3,1,7,6,0,0,0,1,32,39,70,9,5,16,21,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13179,2012-07-08,3,1,7,7,0,0,0,1,33,40,66,0,19,33,52,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13180,2012-07-08,3,1,7,8,0,0,0,1,34,40,53,9,35,95,130,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13181,2012-07-08,3,1,7,9,0,0,0,1,35,41,50,7,70,172,242,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13182,2012-07-08,3,1,7,10,0,0,0,1,37,43,45,0,85,234,319,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13183,2012-07-08,3,1,7,11,0,0,0,1,38,45,42,20,120,269,389,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13184,2012-07-08,3,1,7,12,0,0,0,1,38,45,42,13,105,271,376,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13185,2012-07-08,3,1,7,13,0,0,0,1,39,44,38,17,118,219,337,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13186,2012-07-08,3,1,7,14,0,0,0,1,39,45,36,11,77,235,312,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13187,2012-07-08,3,1,7,15,0,0,0,3,38,45,42,19,80,218,298,Autumn,Sunday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13188,2012-07-08,3,1,7,16,0,0,0,2,33,40,66,15,65,226,291,Autumn,Sunday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13189,2012-07-08,3,1,7,17,0,0,0,1,32,37,59,0,68,202,270,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13190,2012-07-08,3,1,7,18,0,0,0,1,32,37,62,7,54,199,253,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13191,2012-07-08,3,1,7,19,0,0,0,1,32,37,62,11,66,184,250,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13192,2012-07-08,3,1,7,20,0,0,0,1,31,36,70,6,79,206,285,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13193,2012-07-08,3,1,7,21,0,0,0,1,31,36,70,9,58,149,207,Autumn,Sunday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13194,2012-07-08,3,1,7,22,0,0,0,3,30,35,70,6,12,110,122,Autumn,Sunday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13195,2012-07-08,3,1,7,23,0,0,0,3,28,32,83,6,25,98,123,Autumn,Sunday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13196,2012-07-09,3,1,7,0,0,1,1,2,28,32,89,6,6,33,39,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13197,2012-07-09,3,1,7,1,0,1,1,3,29,33,89,7,5,13,18,Autumn,Monday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13198,2012-07-09,3,1,7,2,0,1,1,3,29,33,89,13,1,4,5,Autumn,Monday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13199,2012-07-09,3,1,7,3,0,1,1,3,29,33,89,13,0,5,5,Autumn,Monday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13200,2012-07-09,3,1,7,4,0,1,1,3,27,30,89,26,1,1,2,Autumn,Monday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13201,2012-07-09,3,1,7,5,0,1,1,2,27,30,83,15,1,27,28,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13202,2012-07-09,3,1,7,6,0,1,1,3,26,29,89,17,6,86,92,Autumn,Monday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13203,2012-07-09,3,1,7,7,0,1,1,3,27,30,83,15,7,223,230,Autumn,Monday,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds"
13204,2012-07-09,3,1,7,8,0,1,1,2,27,30,83,11,26,429,455,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13205,2012-07-09,3,1,7,9,0,1,1,2,27,30,83,11,38,325,363,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13206,2012-07-09,3,1,7,10,0,1,1,2,27,30,83,13,58,117,175,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13207,2012-07-09,3,1,7,11,0,1,1,2,30,34,62,9,72,144,216,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13208,2012-07-09,3,1,7,12,0,1,1,2,30,34,58,9,61,205,266,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13209,2012-07-09,3,1,7,13,0,1,1,2,31,35,55,17,67,188,255,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13210,2012-07-09,3,1,7,14,0,1,1,2,30,34,55,17,58,184,242,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13211,2012-07-09,3,1,7,15,0,1,1,2,31,34,45,15,66,214,280,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13212,2012-07-09,3,1,7,16,0,1,1,1,32,35,40,19,88,325,413,Autumn,Monday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13213,2012-07-09,3,1,7,17,0,1,1,1,32,35,40,11,108,741,849,Autumn,Monday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13214,2012-07-09,3,1,7,18,0,1,1,1,31,34,48,9,82,790,872,Autumn,Monday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13215,2012-07-09,3,1,7,19,0,1,1,1,30,34,55,11,88,543,631,Autumn,Monday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13216,2012-07-09,3,1,7,20,0,1,1,2,30,34,55,7,69,378,447,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13217,2012-07-09,3,1,7,21,0,1,1,2,30,34,55,6,33,298,331,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13218,2012-07-09,3,1,7,22,0,1,1,2,30,33,58,7,35,189,224,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13219,2012-07-09,3,1,7,23,0,1,1,2,29,33,65,7,22,109,131,Autumn,Monday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist"
13220,2012-07-10,3,1,7,0,0,2,1,1,29,33,70,6,16,53,69,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13221,2012-07-10,3,1,7,1,0,2,1,1,29,33,74,9,0,15,15,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
13222,2012-07-10,3,1,7,2,0,2,1,1,29,33,74,9,1,15,16,Autumn,Tuesday,"Clear, Few clouds, Partly cloudy, Partly cloudy"
